start_ms	end_ms	length_ms	x	y
12892811	12895503	2692	517.2	423.1
12895541	12895758	217	606.2	327.2
12895859	12896014	155	630.4	315.6
12896022	12896207	185	637.1	319.4
12896221	12896405	184	619.6	316.9
12896469	12896868	399	220.1	256.6
12896940	12897132	192	937.3	230.7
12897155	12897416	261	985.2	190.3
12897475	12897743	268	602.1	164.1
12897755	12897906	151	596.3	141.9
12897953	12898172	219	369.3	139.0
12898188	12898823	635	340.4	141.3
12898897	12899063	166	1106.3	295.8
12899104	12899614	510	1273.0	217.8
12899670	12899862	192	1044.6	461.3
12899891	12900049	158	871.1	455.4
12900099	12900275	176	624.9	464.9
12900343	12900678	335	86.1	475.3
12900731	12900815	84	172.4	698.3
12900838	12901206	368	134.5	666.3
12901215	12901722	507	145.8	647.2
