start_ms	end_ms	length_ms	x	y
12939129	12939868	739	126.8	510.2
12939920	12940302	382	513.2	404.4
12940526	12943342	2816	525.0	412.4
12943380	12943632	252	483.3	433.0
12943783	12944092	309	666.0	335.4
12944142	12944336	194	677.5	490.6
12944397	12944708	311	904.0	603.6
12944769	12947863	3094	654.2	465.5
12948081	12948112	31	608.3	400.9
12948323	12948430	107	526.4	401.2
12948488	12948580	92	187.2	596.8
12948620	12948772	152	186.7	677.6
12948798	12949273	475	248.4	693.7
12949296	12949427	131	197.8	684.8
12949450	12949924	474	153.4	663.9
