start_ms	end_ms	length_ms	x	y
12975622	12976074	452	532.9	365.5
12976089	12976486	397	514.0	405.4
12976509	12977179	670	553.6	407.6
12977225	12977568	343	244.7	506.8
12977606	12977880	274	159.8	526.1
12977901	12978129	228	116.4	502.8
12978191	12978469	278	677.6	369.8
12978516	12978792	276	852.7	180.8
12978815	12979072	257	780.4	107.3
12979133	12979324	191	446.4	289.7
12979379	12979649	270	103.3	469.6
12979667	12979875	208	59.7	501.2
12979915	12980211	296	57.9	561.3
12980238	12980515	277	82.6	637.5
12980600	12980955	355	814.6	372.2
12980986	12981690	704	887.7	418.2
12981772	12981998	226	312.4	599.1
12982077	12982122	45	728.0	354.5
12982172	12982329	157	743.5	156.5
12982405	12982603	198	207.1	571.6
12982639	12982789	150	162.3	657.2
12982813	12983727	914	133.7	650.3
