start_ms	end_ms	length_ms	x	y
1005315	1005527	212	487.3	423.5
1005556	1007498	1942	540.1	426.1
1007515	1008179	664	532.1	411.8
1008187	1008427	240	543.9	409.1
1008435	1009264	829	535.2	410.5
1009323	1009715	392	282.4	425.6
1009779	1010114	335	-49.9	524.6
1010129	1010260	131	-14.4	531.5
1010329	1010496	167	410.9	221.1
1010538	1010761	223	679.1	162.2
1010794	1011035	241	755.2	113.9
1011067	1011305	238	682.9	335.8
1011335	1011562	227	651.7	371.4
1011817	1011977	160	135.1	476.4
1012017	1012458	441	6.9	549.0
1012488	1012822	334	105.0	617.1
1012888	1013149	261	494.8	557.2
1013189	1013453	264	648.6	491.1
1013479	1013782	303	702.4	401.5
1013852	1014038	186	240.7	503.5
1014080	1014558	478	32.2	554.6
1014581	1015156	575	110.4	538.7
1015577	1015731	154	139.5	534.3
1015764	1015974	210	108.7	551.6
1016008	1016632	624	103.5	603.9
1016660	1017714	1054	85.1	602.5
1017747	1018027	280	111.0	544.0
1018057	1019372	1315	97.2	547.6
1019398	1020208	810	104.6	615.8
1020262	1020327	65	480.6	522.7
1020649	1021137	488	520.6	424.1
1021161	1021451	290	556.1	428.3
