start_ms	end_ms	length_ms	x	y
7204214	7204759	545	469.7	383.0
7204781	7205170	389	491.5	387.6
7205364	7205851	487	494.8	380.6
7205904	7206017	113	514.5	378.1
7206048	7206316	268	493.4	383.5
7206537	7206724	187	492.1	378.6
7206741	7206910	169	503.3	368.3
7206953	7207276	323	486.3	275.8
7207316	7207455	139	563.6	306.5
7207485	7207605	120	601.0	292.9
7207681	7207889	208	70.8	485.1
7207966	7208160	194	612.5	289.9
7208177	7208327	150	581.4	286.5
7208371	7208710	339	481.9	277.7
7208765	7208951	186	714.4	303.5
7208990	7209213	223	788.1	327.2
7209270	7209412	142	1042.6	362.8
7209443	7209592	149	1003.7	345.7
7209658	7209830	172	538.6	299.9
7209863	7210210	347	483.6	319.2
7210286	7210540	254	56.6	500.5
7210568	7210689	121	34.5	502.2
7210765	7210920	155	519.1	322.7
7210953	7211208	255	608.4	304.7
7211235	7211434	199	487.1	298.1
7211468	7212005	537	595.6	307.0
7212080	7212261	181	160.5	334.8
7212324	7213056	732	470.5	389.3
