start_ms	end_ms	length_ms	x	y
7493232	7493386	154	471.5	307.0
7493404	7493543	139	469.4	345.9
7493577	7494005	428	504.5	351.0
7494231	7494912	681	502.1	336.4
7494962	7495107	145	480.8	350.4
7495140	7495298	158	495.6	346.2
7495535	7495841	306	504.2	331.8
7495874	7496632	758	488.6	351.5
7496665	7496767	102	449.2	358.9
7496803	7497139	336	492.6	359.5
7497180	7497289	109	475.9	349.9
7497321	7497616	295	503.9	362.5
7497649	7497775	126	475.9	377.0
7497800	7497960	160	490.7	374.1
7498226	7498328	102	494.2	349.1
7498357	7498732	375	483.2	362.0
7498764	7499316	552	496.9	353.8
7499351	7499825	474	490.7	353.0
7499859	7500163	304	498.2	349.5
7500199	7500472	273	495.4	353.4
7500501	7500716	215	500.9	353.9
7500765	7500879	114	470.9	334.5
7500903	7501079	176	499.5	345.0
7501265	7501384	119	512.8	352.4
7501411	7501860	449	502.1	351.2
7501887	7502024	137	440.9	345.2
7502057	7502355	298	496.6	351.6
7502389	7502588	199	511.6	355.3
7502622	7503271	649	511.7	358.5
7503324	7503440	116	532.2	359.1
7503471	7503664	193	511.4	358.9
7503732	7503921	189	266.0	254.3
7503985	7504216	231	487.9	343.2
7504260	7504468	208	422.6	428.2
7504494	7504785	291	445.0	482.5
7504815	7505457	642	410.9	512.9
7505497	7505694	197	486.6	521.4
7505718	7506000	282	423.4	513.5
7506060	7506215	155	254.2	505.4
7506263	7506778	515	135.9	594.5
7506801	7506951	150	128.9	588.5
7507000	7507128	128	119.2	470.6
7507160	7507409	249	112.4	417.6
7507455	7507617	162	528.6	365.9
7507671	7507826	155	816.7	401.2
7507846	7508040	194	792.3	381.8
7508097	7508358	261	1066.0	460.4
7508420	7508935	515	572.3	375.2
7508985	7509179	194	451.4	372.7
7509211	7509341	130	428.0	367.2
7509409	7509598	189	80.0	388.1
7509644	7509822	178	50.9	477.5
7509868	7510041	173	59.7	578.5
7510060	7510274	214	54.2	570.9
7510308	7510489	181	68.4	567.4
7510561	7510674	113	419.7	386.5
