start_ms	end_ms	length_ms	x	y
7538350	7538506	156	488.7	328.4
7538531	7538728	197	475.9	354.3
7538760	7538865	105	501.3	367.0
7539170	7539503	333	487.8	364.6
7539524	7539697	173	499.7	359.0
7539725	7540716	991	501.6	355.7
7540745	7541237	492	452.7	431.0
7541300	7541454	154	643.5	437.8
7541497	7541673	176	619.8	428.5
7541740	7542047	307	415.8	411.2
7542110	7542308	198	885.7	435.8
7542326	7542617	291	889.5	419.7
7542693	7542938	245	439.5	357.6
7542982	7543367	385	457.5	414.4
7543399	7543771	372	625.9	415.1
7543829	7544343	514	445.5	413.2
7544394	7544646	252	286.0	414.7
7544708	7544939	231	474.5	371.6
7545003	7545139	136	858.7	386.0
7545203	7545423	220	433.5	310.7
7545470	7545636	166	486.6	393.8
7545672	7545879	207	434.1	398.9
7545949	7546148	199	113.2	372.2
7546195	7546452	257	76.5	410.4
7546503	7546872	369	72.8	515.7
7546916	7547092	176	63.6	426.9
7547137	7547391	254	64.1	520.8
7547417	7547568	151	73.1	456.7
7547611	7547777	166	78.2	399.4
7547798	7548080	282	76.2	364.0
7548100	7548480	380	74.8	415.7
7548509	7548702	193	86.6	412.9
