start_ms	end_ms	length_ms	x	y
7602661	7602872	211	448.9	366.9
7602893	7603078	185	487.8	368.3
7603099	7603423	324	500.8	362.2
7603460	7603723	263	495.0	365.5
7603933	7604573	640	487.9	364.3
7604626	7604981	355	493.7	367.0
7605029	7605161	132	467.6	362.6
7605203	7605502	299	490.8	359.6
7605536	7605719	183	465.4	351.2
7605749	7605864	115	495.0	304.3
7605920	7606245	325	254.4	577.4
7606280	7606474	194	191.2	571.7
7606515	7606654	139	249.7	365.8
7606674	7606846	172	268.1	333.2
7606888	7607155	267	224.4	468.3
7607233	7607411	178	924.0	375.3
7607486	7607638	152	315.7	475.4
7607677	7607772	95	274.8	466.5
7607803	7608094	291	250.2	458.0
7608142	7608297	155	278.5	332.4
7608353	7608536	183	546.0	211.2
7608556	7608803	247	518.0	222.7
7608869	7609035	166	925.5	346.5
7609064	7609216	152	910.3	349.7
7609267	7609679	412	1079.0	457.3
7609713	7610048	335	1111.9	473.3
7610137	7610236	99	489.6	300.7
7610274	7610658	384	506.8	224.7
7610716	7610861	145	275.6	364.1
7610910	7610970	60	85.4	367.6
7611007	7611054	47	86.0	302.6
7611095	7611314	219	88.4	229.1
7611350	7611990	640	66.0	242.2
