start_ms	end_ms	length_ms	x	y
1199969	1200608	639	463.1	361.6
1200625	1201110	485	491.4	381.0
1201266	1201493	227	477.4	388.0
1201506	1202601	1095	491.3	381.5
1202770	1202913	143	507.9	400.4
1202976	1203287	311	495.4	315.0
1203318	1203554	236	532.7	312.4
1203579	1204170	591	490.2	289.6
1204205	1204486	281	509.0	285.7
1204510	1204942	432	483.9	280.7
1204968	1205419	451	520.6	286.5
1205453	1205800	347	479.7	303.2
1205826	1206376	550	463.5	267.0
1206505	1206721	216	488.1	268.8
1206750	1208008	1258	473.3	265.2
1208068	1208178	110	142.0	254.3
1208211	1208340	129	103.3	219.6
1208399	1208523	124	465.8	152.2
1208552	1208725	173	357.2	147.3
1208781	1209016	235	600.8	151.9
1209095	1209187	92	69.9	521.4
1209240	1209338	98	73.7	663.2
1209375	1209570	195	148.5	659.3
1209620	1210226	606	50.2	639.6
1210257	1210487	230	77.6	643.2
1210556	1210835	279	471.6	361.0
