start_ms	end_ms	length_ms	x	y
1014012	1014445	433	504.7	385.7
1014479	1014583	104	538.8	377.5
1014838	1015044	206	513.7	362.7
1015063	1015304	241	519.7	358.1
1015498	1015597	99	522.4	357.8
1015927	1016055	128	446.7	391.1
1016092	1016411	319	515.8	385.1
1016441	1017594	1153	535.4	381.6
1017646	1017819	173	207.8	351.1
1017857	1018047	190	425.7	206.8
1018076	1018267	191	555.0	191.4
1018301	1018401	100	489.2	191.0
1018437	1018679	242	424.6	193.1
1018705	1018935	230	502.0	184.1
1018972	1019172	200	412.2	191.6
1019207	1019413	206	540.4	188.2
1019437	1019608	171	589.5	194.9
1019663	1019791	128	261.5	104.5
1019834	1020051	217	61.9	114.6
1020117	1020269	152	627.1	107.7
1020310	1020453	143	737.1	104.0
1020491	1020678	187	815.2	113.0
1020725	1020936	211	683.4	124.9
1020981	1021208	227	844.0	158.0
1021265	1021471	206	914.8	431.8
1021542	1021819	277	432.8	359.2
1021846	1022075	229	471.6	370.8
1022102	1022322	220	548.5	372.5
1022362	1022494	132	255.4	403.5
1022534	1022711	177	156.6	377.0
1022746	1022851	105	224.2	605.7
1022891	1023040	149	276.1	255.6
1023066	1023175	109	278.4	219.3
1023218	1023757	539	150.8	238.1
1023828	1024055	227	532.0	390.3
1024095	1024566	471	460.1	375.6
