start_ms	end_ms	length_ms	x	y
377952	378310	358	449.7	386.8
378333	379693	1360	518.3	381.5
379879	379964	85	479.4	356.3
380004	380237	233	376.6	145.1
380308	380923	615	215.2	258.1
380966	381158	192	418.1	111.3
381181	381314	133	385.7	82.8
381366	381596	230	729.8	425.8
381623	382075	452	657.6	487.7
382126	382314	188	782.4	470.5
382393	382525	132	159.1	291.6
382567	382834	267	223.6	245.4
382880	383134	254	82.1	485.1
383187	383329	142	374.6	130.5
383341	383561	220	373.9	109.2
383584	384012	428	372.6	94.5
384050	384389	339	430.8	108.2
384431	384748	317	223.4	249.5
384837	385008	171	996.4	391.9
385074	385244	170	439.4	197.5
385292	385418	126	164.6	248.4
385440	385648	208	152.4	225.5
385704	385948	244	261.7	209.5
385988	386287	299	88.8	224.8
386360	386477	117	83.1	304.7
386495	386814	319	70.0	289.7
386826	387107	281	61.5	274.8
387118	387351	233	64.4	274.1
387365	387710	345	63.0	276.3
387763	387899	136	469.3	415.4
387945	388080	135	425.6	397.4
