start_ms	end_ms	length_ms	x	y
5721544	5721959	415	510.8	364.3
5721974	5722122	148	496.6	367.2
5722315	5722522	207	474.5	355.4
5722546	5723954	1408	504.0	361.6
5724008	5724144	136	314.4	289.7
5724179	5724316	137	165.1	364.0
5724340	5724475	135	136.6	343.7
5724529	5724663	134	426.2	405.0
5724705	5724852	147	553.4	419.8
5724916	5725092	176	123.1	391.8
5725116	5725321	205	170.4	394.0
5725356	5725494	138	262.1	419.9
5725540	5725699	159	412.9	451.1
5725744	5725997	253	533.6	466.7
5726060	5726165	105	941.7	407.3
5726190	5726380	190	936.5	373.5
5726463	5726638	175	124.4	464.3
5726659	5726782	123	119.3	449.1
5726835	5726912	77	355.5	510.3
5726972	5727335	363	563.6	525.7
5727375	5727501	126	596.7	628.7
5727576	5727944	368	536.4	128.6
5727984	5728152	168	540.5	24.8
5728211	5728386	175	705.9	113.1
5728414	5728637	223	766.9	79.8
5728655	5728965	310	747.5	94.1
5729075	5729182	107	464.4	498.6
5729250	5729386	136	157.2	421.2
5729725	5731299	1574	66.6	570.2
5731363	5731486	123	458.6	396.2
5731522	5731755	233	454.6	331.4
5731792	5731904	112	523.3	344.5
