start_ms	end_ms	length_ms	x	y
2949489	2949772	283	560.7	391.4
2949790	2949968	178	529.2	395.6
2950578	2952183	1605	525.3	393.9
2952220	2952525	305	397.1	465.2
2952562	2952674	112	325.2	442.2
2953020	2953226	206	627.5	458.2
2953282	2953557	275	323.3	447.2
2953600	2953873	273	110.8	451.3
2953927	2954115	188	447.8	495.7
2954464	2954953	489	546.1	471.4
2955019	2955201	182	311.1	439.3
2955225	2955605	380	369.6	440.4
2955673	2955915	242	667.2	471.3
2956259	2956473	214	566.1	459.0
2956497	2956735	238	618.0	468.2
2956769	2956947	178	658.4	461.8
2956995	2957252	257	358.2	520.3
2957307	2957545	238	438.7	159.2
2957572	2957815	243	351.0	172.5
2957844	2958074	230	482.2	176.8
2958106	2958348	242	586.9	165.0
2958387	2958514	127	665.3	175.1
2958590	2958694	104	118.3	709.0
2958712	2959035	323	137.9	666.6
2959065	2959634	569	192.9	661.2
2959661	2959989	328	115.2	651.0
2960006	2960552	546	100.9	642.3
2960855	2961007	152	367.2	494.1
2961048	2961949	901	443.0	493.8
