start_ms	end_ms	length_ms	x	y
998203	998588	385	471.7	369.1
998625	998755	130	534.9	375.4
999672	1000316	644	505.1	377.4
1000704	1000734	30	524.0	364.5
1000762	1001187	425	497.9	369.4
1001242	1001422	180	369.0	403.1
1001446	1001665	219	412.6	414.8
1001684	1001841	157	403.0	452.0
1001912	1002085	173	915.2	547.4
1002122	1002388	266	965.3	569.2
1002456	1002628	172	891.9	339.6
1002647	1002801	154	900.3	324.0
1002832	1003103	271	845.5	323.0
1003157	1003315	158	870.4	545.7
1003351	1003571	220	938.6	593.4
1003651	1003887	236	938.4	115.0
1003909	1004149	240	946.7	130.4
1004169	1004345	176	963.4	137.3
1004364	1004529	165	990.5	137.4
1004605	1004702	97	483.6	186.4
1004758	1004947	189	319.1	228.5
1004990	1005142	152	378.0	341.2
1005176	1005356	180	413.9	380.6
1005370	1005605	235	410.6	398.8
1005636	1005943	307	376.0	485.5
1005981	1006188	207	270.8	564.9
1006207	1006449	242	293.4	578.7
1006501	1006621	120	221.5	500.3
1006655	1006932	277	162.4	460.7
1006969	1007146	177	123.6	422.3
1007169	1007449	280	123.4	383.9
1007490	1007705	215	104.2	366.5
1007722	1008099	377	108.5	385.3
1008132	1008672	540	94.5	386.5
1008733	1008974	241	451.7	373.9
