start_ms	end_ms	length_ms	x	y
1390522	1390597	75	572.7	341.8
1390635	1390828	193	504.7	366.6
1390857	1391159	302	524.5	381.6
1391186	1391739	553	516.0	380.7
1391770	1391899	129	549.4	380.8
1391926	1392120	194	518.9	381.7
1392146	1392294	148	429.6	399.0
1392329	1392458	129	387.9	396.5
1392503	1393188	685	601.9	377.6
1393205	1393375	170	601.2	366.7
1393393	1393531	138	631.1	364.4
1393564	1393992	428	667.0	363.0
1394029	1394454	425	590.8	382.6
1394479	1394621	142	643.6	380.4
1394646	1394898	252	582.1	359.9
1394939	1395102	163	446.7	342.5
1395149	1395295	146	254.9	378.4
1395322	1395486	164	156.6	398.7
1395506	1395919	413	136.9	396.8
1395943	1396179	236	147.5	413.2
1396238	1396484	246	370.4	385.0
1396522	1396817	295	438.2	390.5
1396865	1397169	304	400.2	311.5
1397192	1397388	196	418.5	313.3
1397447	1397569	122	194.2	279.7
1397624	1397754	130	164.7	531.1
1397782	1398014	232	142.7	479.1
1398063	1398178	115	130.9	702.4
1398211	1398345	134	132.2	623.1
1398631	1398721	90	140.8	233.3
1398803	1398871	68	135.6	329.6
1398896	1399371	475	119.0	329.3
1399399	1399760	361	110.5	317.4
1399799	1399925	126	210.9	254.1
