start_ms	end_ms	length_ms	x	y
1542119	1542587	468	474.3	405.9
1542621	1542754	133	531.1	418.6
1542863	1543404	541	530.1	415.9
1543416	1543916	500	529.5	410.4
1543930	1544568	638	522.1	411.7
1544613	1544780	167	301.9	415.1
1544799	1545140	341	274.3	422.9
1545165	1545352	187	375.3	438.7
1545390	1545586	196	214.3	443.2
1545609	1545806	197	266.7	441.2
1545836	1545948	112	224.1	446.0
1545982	1546173	191	404.1	435.6
1546198	1546401	203	438.3	423.1
1546430	1546550	120	472.2	423.3
1546595	1546874	279	669.0	400.9
1546889	1547092	203	646.0	410.0
1547158	1547378	220	1173.8	456.8
1547450	1547863	413	677.6	440.1
1547919	1548107	188	516.9	423.0
1548143	1548386	243	483.1	431.4
1548419	1549076	657	643.2	419.5
1549123	1549299	176	375.5	470.6
1549348	1549776	428	327.8	467.0
1549829	1549925	96	128.1	736.4
1549950	1550140	190	184.3	693.8
1550173	1550324	151	151.8	683.7
1550357	1550521	164	101.6	683.3
1550538	1551289	751	106.0	674.8
1551339	1551461	122	509.2	485.8
1551583	1551750	167	843.0	446.7
1551816	1551977	161	487.8	420.2
