start_ms	end_ms	length_ms	x	y
1397677	1397993	316	446.1	424.8
1398030	1398199	169	508.2	412.4
1398342	1398587	245	504.3	408.3
1398606	1399364	758	509.4	405.0
1399518	1399857	339	512.9	402.9
1399913	1400013	100	343.8	333.4
1400044	1400245	201	439.8	307.4
1400373	1400575	202	455.3	312.8
1400600	1400783	183	538.8	335.2
1400821	1401050	229	615.2	364.8
1401090	1401434	344	538.0	405.8
1401473	1401609	136	454.3	459.5
1401813	1401979	166	650.3	390.4
1402016	1402240	224	593.9	432.5
1402272	1402345	73	557.1	437.5
1402410	1402604	194	898.3	485.1
1402676	1402749	73	493.6	476.0
1402924	1403161	237	445.9	438.6
1403192	1403482	290	282.9	299.8
1403508	1403775	267	199.1	352.6
1403837	1404056	219	511.2	470.5
1404094	1404361	267	604.1	503.7
1404420	1404593	173	876.3	498.5
1404675	1404928	253	368.5	389.7
1404966	1405119	153	152.4	447.5
1405142	1405326	184	135.9	455.0
1405359	1407559	2200	79.2	442.1
1407622	1407721	99	434.4	441.8
1407764	1407830	66	439.7	405.0
1407982	1408173	191	1128.5	398.5
1408223	1408373	150	618.9	426.8
1408399	1408610	211	536.0	418.8
