start_ms	end_ms	length_ms	x	y
4360739	4361125	386	549.6	416.1
4361354	4362141	787	522.1	419.5
4362161	4362435	274	506.1	393.6
4362452	4362931	479	529.4	413.5
4362954	4363078	124	530.2	323.9
4363131	4363592	461	703.1	442.5
4363634	4363857	223	828.1	556.6
4363878	4364049	171	849.0	586.2
4364106	4364393	287	520.7	209.0
4364413	4364588	175	493.4	215.9
4364665	4365106	441	785.6	673.9
4365130	4365306	176	739.4	673.4
4365348	4365580	232	540.0	733.4
4365635	4365941	306	512.4	220.3
4365961	4366389	428	486.6	228.5
4366463	4366814	351	66.3	255.6
4366839	4367141	302	12.6	300.3
4367186	4367550	364	0.9	501.4
4367635	4368115	480	506.7	234.4
4368265	4368440	175	173.2	362.4
4368467	4368688	221	120.2	362.3
4368713	4368969	256	144.2	266.5
4368996	4370052	1056	99.3	328.6
4370119	4370280	161	478.4	380.1
