start_ms	end_ms	length_ms	x	y
4578927	4579251	324	538.4	415.7
4579450	4579672	222	499.6	411.4
4579691	4580995	1304	514.3	404.7
4581059	4581404	345	230.4	295.7
4581450	4581776	326	332.2	572.5
4581858	4582168	310	736.8	288.5
4582198	4582433	235	709.2	394.4
4582485	4582924	439	451.4	524.9
4582954	4583268	314	470.8	669.8
4583325	4583517	192	248.2	644.8
4583545	4583746	201	131.9	650.4
4583803	4584086	283	223.4	292.5
4584165	4584451	286	709.4	320.8
4584511	4584760	249	925.1	465.3
4584813	4585044	231	579.5	665.6
4585071	4585242	171	461.9	682.5
4585290	4585685	395	189.3	654.0
4585711	4585924	213	281.5	652.6
4585967	4586122	155	288.2	349.5
4586154	4586361	207	141.5	361.2
4586386	4586716	330	137.7	400.8
4586738	4586988	250	118.7	335.9
4586998	4587319	321	110.4	321.6
4587386	4587624	238	377.7	196.7
4587667	4587819	152	520.1	193.5
4587851	4588084	233	613.5	199.3
4588165	4588337	172	153.4	300.2
4588360	4588703	343	131.6	330.7
4588729	4589067	338	109.3	326.0
4589137	4589265	128	403.2	162.7
4589326	4589538	212	490.8	387.7
