start_ms	end_ms	length_ms	x	y
1303341	1304183	842	506.7	394.4
1304380	1304504	124	513.8	406.2
1304511	1305074	563	515.0	392.2
1305118	1305438	320	411.8	481.3
1305460	1305707	247	366.3	493.7
1305771	1305957	186	228.6	501.0
1306026	1306313	287	574.2	360.6
1306327	1306624	297	564.0	345.4
1306684	1306919	235	832.2	348.9
1306983	1307372	389	664.6	238.3
1307419	1307767	348	601.7	378.8
1307820	1308241	421	618.8	199.9
1308260	1308575	315	607.2	213.3
1308595	1308748	153	630.7	233.0
1308805	1309062	257	918.6	158.5
1309153	1309309	156	426.4	506.7
1309333	1309458	125	433.2	433.7
1309488	1309887	399	548.5	353.9
1309934	1310190	256	448.6	498.5
1310264	1310431	167	178.0	385.0
1310452	1310680	228	168.4	438.8
1310738	1311008	270	176.6	677.4
1311025	1311216	191	155.6	678.4
1311301	1311428	127	165.5	274.3
1311451	1311594	143	198.2	243.9
1311620	1311894	274	258.7	233.3
1311923	1312124	201	158.5	222.8
1312152	1312378	226	101.9	207.5
1312409	1312696	287	75.6	201.2
1312714	1312937	223	94.4	206.1
1312958	1313099	141	79.8	203.9
1313181	1313326	145	586.0	157.8
1313354	1313498	144	637.7	157.4
1313561	1313742	181	471.1	166.8
1313766	1314062	296	397.3	165.9
1314095	1314291	196	546.2	164.8
1314316	1314585	269	414.1	173.6
1314612	1314732	120	476.0	167.4
1314761	1314912	151	558.3	159.3
1314943	1315167	224	645.7	159.8
1315241	1315382	141	395.7	179.5
1315451	1315608	157	124.2	237.7
1315633	1316116	483	107.6	223.6
1316198	1316330	132	468.0	353.2
1316351	1316446	95	488.9	384.5
