start_ms	end_ms	length_ms	x	y
11847154	11847399	245	477.9	380.0
11847417	11847525	108	498.0	367.5
11847960	11848043	83	496.3	347.1
11848278	11848453	175	496.6	354.5
11848838	11848911	73	505.1	373.2
11848934	11849125	191	482.6	373.0
11849143	11849674	531	492.2	381.0
11849908	11850539	631	501.8	378.0
11850748	11851185	437	497.7	383.3
11851351	11851481	130	493.2	371.2
11851535	11851619	84	307.9	260.1
11851662	11851785	123	221.5	267.0
11851819	11851947	128	258.4	245.2
11851979	11852023	44	270.4	197.1
11852049	11852155	106	211.0	181.5
11852218	11852385	167	527.9	141.8
11852440	11852500	60	699.0	126.2
11852566	11852687	121	332.1	228.7
11852727	11852928	201	241.1	262.1
11852964	11853021	57	282.0	298.1
11853084	11853208	124	500.8	265.2
11853253	11853424	171	593.7	241.2
11853468	11853650	182	450.4	255.7
11853704	11853903	199	711.4	218.6
11853929	11854070	141	817.2	219.2
11854157	11854278	121	296.3	317.2
11854316	11854436	120	219.5	354.5
11854497	11854555	58	543.6	297.9
11854704	11854913	209	723.4	286.2
11854957	11855015	58	855.1	315.3
11855092	11855197	105	303.0	400.6
11855250	11855319	69	196.9	420.6
11855387	11855502	115	527.8	355.9
11855552	11855634	82	739.3	330.4
11855711	11855889	178	268.6	446.9
11855954	11856164	210	561.1	396.7
11856214	11856333	119	726.7	388.3
11856400	11856499	99	397.2	457.5
11856544	11856793	249	266.4	512.6
11857047	11857218	171	578.6	157.2
11857273	11857515	242	412.5	165.2
11857574	11857972	398	232.3	242.7
11858027	11858292	265	164.5	506.8
11858315	11858514	199	174.2	452.1
11858533	11858758	225	144.7	441.9
11858816	11858839	23	191.6	304.5
11858880	11859019	139	168.3	219.8
11859104	11859128	24	173.9	711.3
11859173	11859290	117	150.5	613.3
11859322	11860867	1545	110.1	557.3
11860939	11861021	82	439.3	448.4
