start_ms	end_ms	length_ms	x	y
14717772	14718179	407	438.1	410.7
14718205	14718958	753	496.8	408.0
14719138	14719798	660	490.5	408.8
14719840	14719983	143	453.0	513.0
14720007	14720248	241	413.2	587.1
14720320	14720559	239	780.5	547.4
14720609	14720932	323	932.5	423.1
14720956	14721187	231	904.5	478.0
14721210	14721450	240	877.5	531.0
14721523	14721670	147	513.7	499.4
14721735	14721901	166	283.1	448.4
14721970	14722283	313	472.1	470.4
14722354	14722943	589	105.0	477.9
14722995	14723282	287	364.1	444.0
14723305	14723582	277	345.0	433.0
14723659	14724405	746	478.1	454.7
14724422	14724619	197	483.8	455.0
14724629	14724937	308	471.9	459.2
14724997	14725131	134	373.8	240.1
14725199	14725377	178	128.5	516.0
14725439	14725641	202	58.9	567.3
14725681	14725892	211	39.0	557.8
14725915	14726835	920	38.0	549.8
14726898	14727140	242	459.9	418.5
