start_ms	end_ms	length_ms	x	y
2345788	2345996	208	544.4	394.5
2346403	2346494	91	543.4	388.1
2346506	2346788	282	539.6	407.2
2347335	2347892	557	538.6	403.9
2347909	2348205	296	530.6	381.6
2348215	2348655	440	544.6	393.2
2348675	2348805	130	539.8	398.2
2349265	2349340	75	538.7	399.2
2349423	2349691	268	125.8	363.6
2349711	2349879	168	109.5	347.1
2349896	2350070	174	91.9	347.0
2350091	2350244	153	138.2	346.4
2350270	2350497	227	243.0	344.5
2350514	2350697	183	226.8	352.9
2350721	2350880	159	280.1	358.0
2350923	2351083	160	595.5	363.7
2351112	2351354	242	643.1	367.9
2351370	2351539	169	668.8	365.2
2351608	2351855	247	149.6	389.3
2351875	2352103	228	131.5	415.3
2352143	2352393	250	74.0	411.8
2352419	2352622	203	151.4	424.1
2352682	2352846	164	527.3	458.3
2352870	2353094	224	592.7	460.3
2353129	2353308	179	754.4	460.9
2353352	2353610	258	670.5	638.5
2353651	2353833	182	848.5	427.1
2353854	2353918	64	883.2	418.2
2354004	2354398	394	163.4	200.4
2354445	2354674	229	269.1	212.9
2354697	2354949	252	300.6	216.4
2354981	2355613	632	164.9	216.8
