start_ms	end_ms	length_ms	x	y
669305	669760	455	453.2	319.5
669784	670364	580	483.9	349.7
670539	670744	205	463.5	352.7
670765	671239	474	489.1	359.9
671522	671893	371	503.0	323.1
671936	672147	211	414.4	128.3
672197	672385	188	539.7	-97.5
672459	672674	215	469.5	347.1
672749	672874	125	1076.8	1073.0
673012	673287	275	463.5	301.7
673444	673682	238	465.6	315.9
673704	673863	159	471.9	345.2
673927	674067	140	951.7	154.0
674139	674274	135	1117.2	651.6
674365	674518	153	544.3	299.4
674557	674769	212	455.7	341.6
674843	675106	263	-0.7	-64.4
675445	675644	199	494.2	339.5
676178	676314	136	427.8	336.0
676345	676602	257	460.4	345.7
677048	677416	368	463.9	329.4
677852	678128	276	474.4	332.9
678192	678360	168	897.9	1069.1
678528	678624	96	507.6	347.9
678781	679004	223	543.6	3.0
679077	679237	160	-18.0	-204.9
714667	714856	189	962.6	1121.1
714944	715107	163	537.0	349.9
715462	715569	107	465.3	328.0
715604	716255	651	501.3	353.7
716275	717656	1381	503.1	368.3
717688	717973	285	608.1	363.7
718005	718277	272	467.3	466.8
718323	718480	157	151.5	340.6
718543	718857	314	656.9	341.9
718906	719177	271	841.0	340.9
719216	719513	297	504.5	461.3
719563	719827	264	385.0	351.1
719865	720146	281	497.4	497.1
720200	720392	192	517.0	274.2
720464	720673	209	835.8	279.3
720740	721123	383	249.4	279.0
721181	721495	314	551.4	398.4
721551	721815	264	208.5	529.3
721892	722049	157	745.1	548.4
722100	722279	179	960.5	714.2
722357	722560	203	457.3	421.7
722599	722803	204	562.8	359.8
722861	723014	153	147.9	385.3
723052	723333	281	121.0	593.6
723379	724183	804	46.6	576.5
724204	724558	354	71.7	582.1
724615	724874	259	469.4	436.3
724907	725337	430	486.0	373.0
725363	725668	305	541.6	360.0
725693	726124	431	469.4	371.1
726151	726380	229	517.6	370.6
726409	726546	137	448.2	375.8
726860	727078	218	482.3	404.2
