start_ms	end_ms	length_ms	x	y
4924716	4925056	340	577.3	374.3
4925082	4925414	332	526.9	368.5
4925445	4925884	439	520.0	374.2
4925894	4926751	857	524.8	369.9
4926806	4926995	189	656.2	382.5
4927029	4927408	379	817.5	393.2
4927416	4927538	122	833.1	395.8
4927575	4927871	296	681.7	388.2
4927904	4928056	152	716.5	398.9
4928089	4928379	290	837.1	395.5
4928413	4928492	79	881.6	400.2
4928531	4928694	163	979.7	299.1
4928711	4928855	144	953.5	289.3
4928885	4930120	1235	1076.2	288.5
4930204	4930519	315	27.1	416.8
4930537	4931552	1015	12.2	409.2
4931589	4931790	201	230.8	378.0
4931801	4932079	278	220.3	380.2
4932104	4932227	123	146.7	309.1
4932433	4932616	183	237.2	174.4
4932646	4932835	189	175.1	221.8
4933037	4933206	169	389.3	126.2
4933241	4933437	196	451.5	88.4
4933463	4933713	250	531.2	92.1
4933737	4934109	372	593.6	93.3
4934175	4934519	344	166.1	216.1
4934715	4934862	147	165.9	280.6
4934896	4935129	233	166.3	439.0
4935149	4935333	184	186.6	448.6
4935377	4935518	141	137.4	554.9
4935536	4935756	220	129.8	538.8
4935767	4936000	233	116.3	532.2
4936027	4936189	162	138.0	616.7
4936228	4936446	218	217.9	674.5
4936461	4936607	146	248.6	674.4
4936821	4936969	148	192.5	619.2
4936992	4937216	224	124.9	601.4
4937272	4937448	176	528.6	381.0
4937461	4937575	114	556.7	367.0
4937839	4938021	182	543.0	376.6
4938048	4938310	262	569.2	367.2
