start_ms	end_ms	length_ms	x	y
4978118	4978467	349	558.4	370.9
4978490	4979313	823	520.3	370.3
4979533	4980063	530	522.6	376.3
4980114	4980310	196	225.9	435.7
4980333	4980502	169	163.9	457.2
4980533	4980669	136	36.1	459.2
4980881	4981029	148	143.6	436.5
4981066	4981242	176	233.8	448.1
4981265	4981566	301	284.9	446.0
4981577	4981780	203	306.2	444.4
4981826	4982115	289	559.4	491.2
4982150	4982500	350	427.0	468.0
4982533	4982689	156	476.0	468.9
4982754	4983078	324	986.8	387.7
4983132	4983779	647	1058.3	318.0
4983857	4984029	172	739.3	442.4
4984109	4984269	160	502.5	480.9
4984303	4984513	210	436.7	470.8
4984574	4984716	142	32.9	450.3
4984738	4985563	825	-3.7	445.1
4985791	4986344	553	287.0	184.0
4986389	4986523	134	449.7	117.4
4986537	4986687	150	465.9	103.6
4986711	4987025	314	546.0	93.7
4987046	4987233	187	589.5	97.3
4987391	4988146	755	608.1	100.7
4988173	4988312	139	510.8	91.4
4988360	4988545	185	285.9	173.8
4988588	4988774	186	142.3	241.4
4988793	4988943	150	181.6	235.2
4988969	4989295	326	268.7	219.6
4989360	4989491	131	200.0	660.6
4989515	4989909	394	248.1	675.8
4989938	4990143	205	134.4	674.8
4990160	4991196	1036	112.6	692.7
4991250	4991318	68	440.8	421.6
4991344	4991514	170	491.3	361.3
