start_ms	end_ms	length_ms	x	y
8847809	8848020	211	536.6	372.4
8848043	8849565	1522	486.2	379.1
8849608	8849654	46	445.0	374.3
8849660	8849811	151	445.0	373.1
8850057	8850144	87	587.1	475.4
8850210	8850451	241	736.4	505.1
8850496	8850729	233	845.3	492.7
8850765	8850911	146	835.0	424.1
8850952	8851210	258	951.9	328.9
8851267	8851489	222	564.3	301.1
8851523	8851878	355	448.8	351.5
8851916	8852120	204	516.5	447.0
8852513	8852583	70	705.7	471.3
8852629	8852917	288	438.4	386.6
8852996	8853239	243	325.6	389.1
8853286	8853514	228	210.3	448.2
8853560	8853844	284	459.5	375.5
8853870	8854084	214	516.8	374.9
8854141	8854482	341	859.8	541.8
8854579	8854646	67	249.0	380.6
8854688	8854841	153	84.0	423.0
8854856	8855041	185	68.0	413.2
8855062	8855206	144	100.3	445.0
8855258	8855374	116	55.9	405.8
8855401	8855539	138	44.2	480.0
8855551	8856098	547	35.7	463.5
8856156	8856324	168	447.9	410.3
