start_ms	end_ms	length_ms	x	y
1563089	1563494	405	486.5	376.4
1563513	1563760	247	520.0	373.7
1563934	1564859	925	522.7	372.4
1564888	1565085	197	548.4	365.3
1565104	1565363	259	527.0	362.7
1565418	1565467	49	860.1	427.4
1565511	1565701	190	512.1	349.0
1565733	1565881	148	479.8	294.6
1565920	1566266	346	326.6	277.2
1566325	1566558	233	599.4	495.2
1566582	1566816	234	515.4	467.3
1566829	1567067	238	526.7	470.1
1567267	1567290	23	264.5	690.7
1567393	1567427	34	173.1	682.8
1567478	1567556	78	174.8	682.4
1567622	1567746	124	384.0	274.8
1567766	1567931	165	351.5	280.6
1567970	1568382	412	484.7	294.8
1568438	1568660	222	970.9	280.4
1568768	1568955	187	1153.1	-5.9
1569021	1569178	157	436.9	322.5
1569203	1569455	252	352.9	286.4
1569490	1570081	591	485.6	314.9
1570119	1570392	273	367.4	278.0
1570403	1570801	398	356.6	288.3
1570849	1571014	165	479.9	195.7
1571065	1571262	197	639.9	223.8
1571307	1571474	167	395.8	163.8
1571498	1571753	255	341.8	163.0
1571802	1572786	984	101.1	344.1
1572835	1573198	363	121.2	452.1
1573249	1573553	304	59.4	384.3
1573585	1573699	114	91.5	498.0
1573855	1573880	25	141.8	381.2
1573901	1574228	327	137.8	449.9
1574253	1575318	1065	75.8	506.0
1575369	1575520	151	484.0	387.7
