start_ms	end_ms	length_ms	x	y
848398	848742	344	474.6	399.2
848756	849275	519	503.3	400.6
849286	849628	342	490.9	399.4
849635	850027	392	495.8	395.8
850266	850459	193	489.4	386.3
850527	850786	259	122.9	411.7
850814	851372	558	240.0	453.2
851434	852026	592	613.9	377.5
852087	852732	645	982.8	385.2
852803	853084	281	680.0	394.5
853134	853638	504	513.5	424.8
853680	854052	372	379.4	495.6
854107	854507	400	116.8	405.0
854544	854924	380	-6.4	320.3
854994	855208	214	515.0	428.7
855281	855459	178	936.1	409.4
855661	856154	493	404.4	229.1
856221	856424	203	90.7	372.1
856445	856904	459	121.5	423.2
857116	857152	36	93.7	368.0
857159	857385	226	100.2	403.9
857417	858487	1070	78.7	390.4
858561	858723	162	443.2	418.1
