start_ms	end_ms	length_ms	x	y
12499276	12499540	264	426.9	376.4
12499572	12499803	231	476.5	373.5
12499809	12501335	1526	477.4	370.6
12501350	12501737	387	482.2	371.3
12502020	12502156	136	513.0	368.7
12502179	12502387	208	489.2	369.7
12502419	12502577	158	552.2	475.4
12502609	12502771	162	491.8	528.4
12502821	12503058	237	782.7	503.3
12503086	12503422	336	728.7	525.4
12503452	12503700	248	839.9	477.8
12503760	12503934	174	216.7	517.5
12503970	12504164	194	19.2	534.8
12504183	12504514	331	14.0	584.0
12504571	12505118	547	531.3	557.2
12505150	12505324	174	713.3	546.8
12505347	12505517	170	737.6	547.7
12505550	12505836	286	513.8	565.9
12505963	12506806	843	461.1	492.3
12506833	12507365	532	501.3	574.9
12507420	12508004	584	104.6	569.3
12508038	12508299	261	137.5	579.6
12508315	12508497	182	121.7	576.0
12508545	12508716	171	504.2	413.1
