start_ms	end_ms	length_ms	x	y
12556153	12557053	900	109.6	696.5
12557099	12557244	145	458.5	492.2
12557283	12558057	774	483.2	378.7
12558082	12558226	144	469.8	366.4
12558245	12558891	646	474.8	368.6
12558916	12559063	147	482.3	437.1
12559097	12559324	227	292.7	510.2
12559357	12559473	116	366.7	476.9
12559503	12559630	127	467.2	442.7
12559671	12559874	203	315.2	231.2
12559910	12560118	208	97.6	208.3
12560134	12560251	117	128.9	200.5
12560290	12560448	158	342.5	135.0
12560497	12560683	186	660.6	86.8
12560741	12560919	178	998.4	565.4
12560948	12561071	123	953.5	578.7
12561109	12561425	316	1019.5	729.6
12561462	12561735	273	739.2	674.2
12561764	12562027	263	728.6	624.8
12562061	12562242	181	537.7	694.1
12562259	12562382	123	517.5	721.4
12562416	12562699	283	668.2	555.6
12562750	12562887	137	976.5	443.1
12562916	12563352	436	913.7	320.9
12563379	12563598	219	981.5	331.7
12563626	12563838	212	825.1	296.2
12563865	12564040	175	950.8	302.1
12564134	12564293	159	231.4	234.2
12564327	12564553	226	131.9	260.9
12564577	12564763	186	110.0	236.8
12564809	12565357	548	254.7	208.4
