start_ms	end_ms	length_ms	x	y
12670054	12670307	253	473.5	363.7
12670318	12671085	767	487.0	399.6
12671102	12671386	284	480.8	393.9
12671403	12671786	383	486.4	395.3
12671828	12671973	145	335.4	288.9
12672004	12672115	111	277.6	283.6
12672168	12672303	135	579.6	287.7
12672352	12672494	142	790.8	292.9
12672532	12672676	144	877.0	304.2
12672745	12673062	317	176.3	153.7
12673110	12673309	199	371.7	191.7
12673359	12673518	159	603.3	202.8
12673567	12673756	189	805.3	219.2
12673805	12673983	178	937.2	549.2
12674006	12674217	211	885.2	518.0
12674249	12674457	208	1007.7	586.3
12674505	12674741	236	554.8	686.2
12674776	12674979	203	475.8	690.6
12675153	12675658	505	542.1	593.3
12675702	12676106	404	531.7	375.3
12676144	12676312	168	315.3	412.3
12676346	12676926	580	236.0	288.2
12676973	12677120	147	141.9	469.4
