start_ms	end_ms	length_ms	x	y
929339	929880	541	505.9	362.9
929904	930105	201	532.0	367.7
930322	932000	1678	529.0	381.6
932022	932196	174	484.6	411.5
932253	932474	221	58.6	479.4
932504	932691	187	-2.5	556.6
932878	933116	238	71.6	461.5
933184	933475	291	493.5	490.3
933483	933526	43	488.5	473.7
933557	933862	305	635.1	435.3
933899	934252	353	721.3	373.2
934294	934561	267	956.8	304.5
934584	934775	191	891.2	262.7
934821	934981	160	654.9	285.7
935000	935292	292	675.9	297.4
935362	935501	139	95.2	386.1
935530	935726	196	43.0	420.5
935901	936078	177	20.1	397.9
936108	936301	193	2.8	548.5
936371	936676	305	500.2	431.7
936705	937022	317	636.4	424.1
937171	937321	150	694.1	356.4
937389	937587	198	148.7	452.1
937621	938401	780	57.9	519.0
938436	939343	907	47.1	518.0
939583	940172	589	31.8	475.7
940234	940812	578	490.2	403.3
940840	940987	147	569.0	403.3
941188	941267	79	547.4	344.6
