start_ms	end_ms	length_ms	x	y
897089	897500	411	545.7	386.9
897526	897683	157	476.2	383.4
897705	898066	361	514.7	389.5
898364	899969	1605	514.3	380.1
900006	900296	290	365.2	434.6
900587	900792	205	551.8	360.2
900834	901445	611	391.7	351.4
901478	901797	319	514.6	413.1
901838	902456	618	702.9	386.3
902735	902995	260	598.5	367.0
903023	903315	292	504.9	381.9
903340	904338	998	530.2	438.3
904357	904526	169	563.5	430.1
904538	904817	279	579.6	395.5
904859	905062	203	726.5	373.3
905111	905217	106	370.2	365.6
905271	905425	154	187.5	659.6
905457	905624	167	144.9	714.2
905645	906181	536	119.0	697.8
