start_ms	end_ms	length_ms	x	y
1063949	1064151	202	472.9	354.3
1064177	1064268	91	553.6	380.9
1064584	1064853	269	540.5	367.7
1064867	1065007	140	528.6	388.5
1065017	1066173	1156	544.7	387.6
1066211	1066421	210	400.6	484.2
1066456	1066793	337	259.0	480.3
1067037	1067489	452	604.2	410.9
1067539	1067922	383	367.3	435.1
1068125	1068770	645	421.1	463.7
1068808	1069146	338	577.9	484.1
1069173	1069829	656	488.9	472.9
1070121	1070573	452	518.5	478.3
1070597	1070773	176	575.8	447.5
1070816	1071080	264	288.6	460.2
1071110	1071262	152	192.0	453.7
1071298	1071577	279	87.5	441.7
1071816	1072250	434	37.9	262.7
1072281	1072362	81	37.5	356.4
1072415	1073153	738	45.3	616.7
1073206	1073520	314	195.2	707.2
