start_ms	end_ms	length_ms	x	y
635871	636743	872	497.0	393.9
636761	636956	195	522.8	404.3
637204	637388	184	499.9	387.2
637406	638009	603	520.6	395.0
638051	638178	127	307.2	331.3
638213	638820	607	474.7	359.1
638855	638961	106	341.1	294.4
638990	639329	339	285.9	190.3
639366	639561	195	84.8	165.9
639599	639856	257	290.6	309.2
639907	640062	155	-193.5	322.8
640097	640387	290	-245.6	287.8
640406	640655	249	-234.2	257.9
640720	640860	140	650.7	205.2
640894	641401	507	707.4	243.9
641429	641710	281	799.1	262.7
641757	642000	243	1022.3	316.4
642037	642245	208	1114.4	345.1
642329	642430	101	1043.3	386.0
642462	642711	249	921.6	446.3
642752	642991	239	612.9	487.3
643016	643195	179	572.9	491.4
643223	643275	52	542.0	454.4
643307	643547	240	515.2	263.8
643568	644065	497	487.8	238.1
644225	644374	149	108.7	306.7
644406	644470	64	112.5	217.7
644504	644654	150	200.4	195.9
644678	644968	290	259.4	230.1
645011	645124	113	73.4	251.3
645177	645326	149	499.5	189.3
645358	645645	287	638.4	222.1
645670	645791	121	563.8	211.5
646185	646254	69	71.0	314.3
646280	647277	997	27.7	314.3
647315	647634	319	25.7	393.3
647662	647972	310	103.5	455.1
647998	648182	184	27.8	397.2
648419	648530	111	23.2	370.1
648563	649304	741	8.7	366.2
649352	649636	284	481.9	400.8
