start_ms	end_ms	length_ms	x	y
573958	574268	310	450.7	376.0
574301	574839	538	517.5	387.9
575091	575624	533	734.8	4.0
575866	576198	332	544.1	249.7
576232	576427	195	511.8	362.8
576449	576916	467	527.3	376.8
577153	577358	205	538.9	304.6
577390	577920	530	509.6	379.8
577971	578227	256	142.4	398.2
578254	578502	248	69.8	444.6
578575	578921	346	663.4	400.0
578969	579310	341	942.7	418.4
579370	579786	416	464.3	172.5
579841	580190	349	-51.7	442.2
580218	580356	138	-99.7	431.5
580445	580627	182	932.5	200.8
580687	580962	275	1213.4	222.8
581016	581283	267	828.4	401.8
581333	581495	162	962.5	422.1
581558	581790	232	764.5	207.7
581846	581993	147	582.4	478.7
582027	582215	188	573.9	441.5
582238	582370	132	598.9	442.9
582403	582844	441	513.7	438.5
582901	583225	324	62.8	447.0
583255	583328	73	98.0	436.5
583371	583489	118	92.9	668.9
583510	583674	164	94.8	644.1
583697	583834	137	138.2	643.1
583870	584042	172	80.1	630.8
584067	584610	543	68.6	637.6
584798	584870	72	546.0	194.8
