start_ms	end_ms	length_ms	x	y
5152733	5153025	292	432.7	371.5
5153075	5153204	129	503.3	373.9
5153417	5154065	648	509.6	371.0
5154280	5154409	129	523.8	346.6
5154433	5154763	330	506.8	363.9
5154818	5155067	249	592.1	444.3
5155116	5155782	666	446.3	328.4
5155826	5156199	373	606.8	400.4
5156252	5156682	430	621.5	519.1
5156742	5156834	92	557.7	329.1
5157049	5157483	434	539.7	317.7
5157551	5157832	281	196.9	331.3
5157865	5158511	646	464.0	271.1
5158555	5158902	347	460.8	356.7
5158941	5160298	1357	517.9	402.6
5160355	5160513	158	160.2	312.3
5160541	5160758	217	147.7	207.9
5160804	5161011	207	335.4	145.9
5161037	5161144	107	457.5	145.9
5161196	5161557	361	571.6	141.3
5161626	5161761	135	139.1	260.5
5161817	5161991	174	146.6	463.3
5162054	5162188	134	124.2	639.2
5162212	5162383	171	118.8	599.6
5162406	5163020	614	106.4	585.4
