start_ms	end_ms	length_ms	x	y
11615881	11616127	246	461.1	408.6
11616153	11617373	1220	516.6	396.7
11617498	11617620	122	546.4	411.8
11617661	11617820	159	346.7	357.0
11618281	11618438	157	446.0	181.3
11618480	11618628	148	581.0	169.1
11618706	11618828	122	440.6	75.0
11618873	11618984	111	233.8	18.1
11619150	11619323	173	1006.7	-10.0
11619446	11619587	141	626.1	65.8
11619618	11619762	144	582.8	178.5
11619792	11619956	164	629.3	234.4
11620000	11620141	141	427.9	245.4
11620165	11620321	156	380.5	247.3
11620374	11620594	220	536.8	573.7
11620636	11620760	124	486.1	487.2
11620819	11621020	201	147.6	442.1
11621060	11621240	180	323.7	493.4
11621279	11621452	173	246.2	471.7
11621528	11621738	210	883.1	448.4
11621782	11621911	129	1047.3	446.6
11622109	11622192	83	471.5	528.2
11622231	11622362	131	537.0	478.9
11622395	11622782	387	649.5	484.9
11622837	11623006	169	198.4	486.4
11623063	11623319	256	175.8	659.7
11623349	11623575	226	251.0	645.7
11623604	11623810	206	141.6	606.2
11623845	11623973	128	140.7	605.6
