start_ms	end_ms	length_ms	x	y
14703638	14704151	513	539.8	406.7
14704293	14705800	1507	516.2	406.3
14705842	14706037	195	538.9	245.3
14706063	14706192	129	446.4	256.7
14706234	14706492	258	697.3	267.0
14706532	14706714	182	482.6	306.5
14706755	14706907	152	722.8	309.7
14706954	14707176	222	469.9	345.6
14707206	14707374	168	349.3	446.6
14707406	14707512	106	407.0	442.8
14707574	14707836	262	710.2	472.6
14707855	14708010	155	728.1	482.5
14708029	14708246	217	695.7	496.9
14708282	14708511	229	758.0	494.2
14708566	14708709	143	467.5	566.9
14708739	14708939	200	469.6	598.8
14708972	14709145	173	587.1	567.7
14709177	14709428	251	470.8	559.4
14709479	14709891	412	734.6	501.0
14709946	14710151	205	400.3	446.2
14710180	14710329	149	364.1	422.2
14710377	14710530	153	430.7	113.7
14710565	14710967	402	633.4	134.1
14711011	14711273	262	413.3	185.0
14711341	14711598	257	124.2	517.4
14711638	14711821	183	107.4	403.9
14711989	14712244	255	127.3	410.4
14712282	14712606	324	82.1	332.7
14712626	14712803	177	62.9	320.1
14712843	14713054	211	163.6	218.3
14713090	14713321	231	248.0	223.7
14713362	14713681	319	86.0	328.7
14713722	14713988	266	127.3	204.4
14714014	14714359	345	204.4	219.9
14714410	14714489	79	75.1	348.4
14714513	14714848	335	58.0	322.5
14714913	14715028	115	457.2	404.2
14715224	14715371	147	506.2	398.3
