start_ms	end_ms	length_ms	x	y
5200338	5200869	531	483.9	390.0
5201188	5201284	96	464.8	326.4
5201301	5201723	422	486.3	387.4
5201773	5201876	103	227.2	315.3
5201932	5202325	393	488.3	369.0
5202726	5202846	120	530.9	384.7
5202869	5203210	341	493.7	397.3
5203533	5203708	175	486.5	347.9
5203723	5203894	171	494.7	382.6
5203940	5204137	197	757.0	578.7
5204475	5204499	24	492.4	363.7
5204510	5204830	320	485.7	374.0
5205114	5205779	665	476.0	390.7
5206048	5206161	113	498.1	365.3
5206178	5206728	550	475.2	392.4
5206789	5206918	129	199.1	211.8
5206979	5207281	302	593.1	156.0
5207316	5207690	374	641.5	284.8
5207718	5207967	249	653.0	188.9
5208013	5208276	263	882.6	176.0
5208294	5208585	291	853.6	142.3
5208629	5208882	253	635.6	160.3
5208927	5209203	276	694.0	276.1
5209239	5209441	202	605.2	391.5
5209460	5209686	226	567.2	375.2
5209720	5210012	292	672.3	396.9
5210029	5210260	231	686.6	431.4
5210296	5210469	173	720.3	544.5
5210501	5210813	312	674.4	617.9
5210838	5211027	189	685.4	527.2
5211162	5211283	121	235.1	264.1
5211557	5211971	414	189.8	250.2
5212008	5212146	138	80.1	410.6
5212164	5212456	292	71.7	360.5
5212478	5212896	418	58.3	308.2
5212912	5213403	491	34.3	301.5
5213461	5213540	79	413.7	384.9
