start_ms	end_ms	length_ms	x	y
1235404	1235595	191	517.2	357.1
1235608	1237047	1439	534.3	363.1
1237102	1237266	164	634.6	662.3
1237291	1237477	186	620.1	716.8
1237535	1237642	107	551.3	402.4
1237682	1237870	188	449.2	228.0
1237913	1238053	140	641.0	177.6
1238110	1238327	217	975.6	365.5
1238430	1238570	140	915.8	255.1
1238619	1238964	345	691.1	171.1
1239015	1239148	133	719.4	393.6
1239199	1239472	273	651.1	726.3
1239529	1239712	183	305.5	560.2
1239745	1239915	170	367.2	485.7
1239951	1240290	339	221.3	440.7
1240328	1240526	198	76.7	454.6
1240573	1241068	495	230.5	296.7
1241120	1241346	226	427.8	326.0
1241403	1241793	390	750.6	333.9
1241825	1242196	371	796.4	264.6
1242253	1242328	75	414.3	235.4
1242386	1242509	123	198.5	553.1
1242534	1242615	81	167.4	610.7
1242641	1243749	1108	203.2	667.5
1243845	1243987	142	510.8	372.5
