start_ms	end_ms	length_ms	x	y
4681627	4681939	312	498.1	380.7
4681949	4682143	194	507.2	376.1
4682429	4682634	205	512.8	383.0
4682869	4684335	1466	505.9	380.7
4684356	4684490	134	479.2	422.0
4684684	4684959	275	409.9	314.1
4684994	4685180	186	506.9	327.1
4685248	4685420	172	840.4	339.2
4685634	4685955	321	494.2	212.0
4686001	4686149	148	392.2	242.2
4686208	4686371	163	122.7	474.5
4686661	4686779	118	177.7	537.2
4686858	4687035	177	769.4	536.5
4687083	4687154	71	891.6	421.6
4687423	4687646	223	842.3	293.9
4687673	4688650	977	768.8	263.6
4688700	4689496	796	707.0	212.2
4689558	4689644	86	277.6	262.1
4689950	4689984	34	181.4	687.9
4689995	4690167	172	195.3	665.5
4690223	4691572	1349	102.1	653.9
4691640	4691775	135	504.4	409.0
