start_ms	end_ms	length_ms	x	y
3189543	3189756	213	491.3	359.5
3189776	3190250	474	518.7	378.4
3190542	3191034	492	517.5	374.6
3191059	3191223	164	574.4	297.6
3191268	3191569	301	380.2	385.4
3191760	3192050	290	841.9	414.9
3192069	3192252	183	861.1	446.9
3192266	3192396	130	837.1	454.8
3192453	3192766	313	443.1	448.1
3192808	3193032	224	342.3	390.1
3193092	3193156	64	677.7	368.4
3193375	3193568	193	729.3	342.1
3193621	3193850	229	561.5	579.0
3193920	3193997	77	257.9	609.9
3194277	3194536	259	216.6	548.6
3194598	3194786	188	486.2	522.6
3194834	3195041	207	649.0	409.4
3195089	3195316	227	487.8	329.5
3195358	3195659	301	325.2	448.8
3195728	3195832	104	728.2	448.9
3196051	3196219	168	854.7	451.8
3196242	3196361	119	883.2	475.4
3196619	3196775	156	307.2	399.3
3196821	3197232	411	138.2	493.2
3197482	3197882	400	77.5	563.4
3197907	3198039	132	71.6	624.7
3198061	3198477	416	74.0	563.6
3198483	3198878	395	63.6	558.4
