start_ms	end_ms	length_ms	x	y
3689191	3689373	182	409.7	403.0
3689402	3689629	227	497.5	386.1
3689637	3689772	135	505.5	395.0
3690142	3690250	108	522.7	342.1
3690264	3690680	416	495.3	379.4
3690962	3691094	132	481.3	344.8
3691141	3691640	499	497.0	386.7
3691956	3692077	121	481.1	381.5
3692097	3692322	225	501.4	378.9
3692332	3692659	327	486.2	386.9
3692966	3693076	110	490.4	356.8
3693090	3693390	300	498.2	371.6
3693697	3693842	145	468.5	316.8
3694073	3694198	125	223.7	256.3
3694217	3694355	138	256.0	240.0
3694389	3694549	160	412.4	276.6
3695472	3695567	95	849.2	101.7
3695807	3695876	69	481.5	301.4
3696043	3696190	147	287.3	353.8
3696209	3696357	148	246.2	333.3
3696645	3696764	119	763.8	155.3
3696799	3696923	124	602.2	240.6
3696977	3697177	200	431.8	234.9
3697247	3697376	129	360.6	434.7
3697400	3697522	122	422.9	476.2
3697549	3697661	112	358.5	517.2
3697734	3697986	252	34.2	439.3
3698018	3698158	140	115.8	465.5
3698185	3698329	144	255.9	506.8
3698546	3698641	95	364.1	502.9
3698717	3698866	149	668.8	673.6
3698935	3699016	81	241.1	576.6
3699599	3699710	111	147.0	437.4
3699765	3700099	334	58.6	513.1
3700370	3700478	108	89.3	591.7
3700505	3700806	301	174.2	647.0
3700856	3701306	450	67.3	558.6
3701584	3702208	624	74.9	585.1
3702237	3702587	350	115.2	650.0
3702610	3702907	297	49.2	629.9
