start_ms	end_ms	length_ms	x	y
3085509	3086001	492	494.2	390.6
3086287	3086568	281	487.4	356.3
3086588	3087843	1255	509.1	410.6
3087889	3088123	234	307.7	249.2
3088155	3088246	91	425.8	342.0
3088382	3088462	80	485.5	352.6
3088511	3088854	343	717.0	330.1
3088916	3089124	208	584.2	519.3
3089182	3089413	231	885.3	407.8
3089458	3089572	114	718.3	307.2
3089712	3089829	117	580.4	227.6
3089875	3090006	131	373.1	223.8
3090051	3090298	247	616.8	202.7
3090321	3090509	188	651.8	248.0
3090529	3090644	115	684.8	265.7
3090709	3090857	148	1015.3	399.9
3091041	3091243	202	1013.6	358.0
3091289	3091368	79	1117.6	372.3
3091442	3091620	178	387.4	202.1
3091651	3091830	179	291.5	199.9
3091858	3092002	144	303.9	141.2
3092052	3092192	140	183.8	372.7
3092384	3092571	187	184.9	350.4
3092613	3093011	398	434.0	371.0
3093148	3093256	108	141.5	376.2
3093301	3093574	273	122.8	389.0
3094229	3094294	65	122.7	432.6
3094896	3095443	547	95.3	432.9
