start_ms	end_ms	length_ms	x	y
1613504	1613782	278	576.1	383.3
1613802	1614600	798	527.3	389.6
1614922	1614972	50	518.9	375.2
1615000	1615349	349	524.5	392.5
1615415	1615478	63	367.0	242.7
1615516	1615619	103	285.1	318.5
1615663	1615926	263	203.0	348.6
1615972	1616101	129	207.1	491.8
1616129	1616181	52	127.8	520.8
1616235	1616382	147	132.0	523.2
1616425	1616599	174	295.5	486.4
1616620	1616735	115	321.5	482.4
1616775	1616974	199	502.9	437.5
1616986	1617226	240	483.6	432.4
1617270	1617414	144	377.1	504.8
1617431	1617643	212	340.7	522.1
1617682	1617897	215	560.3	484.8
1617942	1618185	243	493.1	233.5
1618201	1618316	115	519.7	210.1
1618352	1618551	199	691.5	258.4
1618573	1618813	240	731.1	322.7
1618821	1618923	102	715.3	320.8
1618967	1619162	195	1066.0	306.9
1619218	1619460	242	991.4	362.4
1619502	1619678	176	902.6	531.3
1620348	1620567	219	352.6	654.3
1620688	1620763	75	185.1	509.1
1620787	1621036	249	192.4	454.6
1621059	1621267	208	135.6	379.5
1621309	1621998	689	122.6	464.3
1622027	1622210	183	135.8	520.7
1622220	1623078	858	120.9	534.1
