start_ms	end_ms	length_ms	x	y
1862042	1862379	337	536.0	393.6
1862783	1863851	1068	530.7	410.1
1864024	1864077	53	1972.4	103.4
1864098	1864118	20	1978.2	98.1
1864402	1864470	68	532.7	323.2
1864494	1864533	39	534.3	347.0
1864701	1864737	36	526.3	389.7
1864744	1865221	477	531.0	402.5
1865339	1865656	317	1795.3	242.9
1865737	1865926	189	571.1	464.3
1865951	1866167	216	534.1	410.4
1866543	1866671	128	540.1	359.9
1866790	1867129	339	528.8	409.7
1867278	1867360	82	1293.2	922.6
1867722	1869049	1327	540.1	391.8
1869080	1869226	146	641.6	393.6
1869274	1869711	437	429.8	409.4
1869797	1869935	138	237.1	254.5
1869990	1870215	225	554.4	232.0
1870233	1870454	221	581.6	231.6
1870505	1870689	184	731.8	413.6
1870718	1870962	244	660.7	396.8
1871319	1871359	40	691.8	427.4
1871440	1871490	50	676.9	477.1
1871753	1872063	310	422.0	400.0
1872086	1872372	286	477.5	395.2
1872390	1872566	176	458.8	406.5
1872592	1872854	262	404.5	397.1
1872881	1873179	298	458.8	476.5
1873187	1873337	150	444.8	486.3
1873381	1873604	223	720.0	413.1
1873624	1873941	317	672.4	396.9
1874271	1874327	56	679.8	350.6
1874394	1874471	77	653.8	395.8
