start_ms	end_ms	length_ms	x	y
4804163	4804337	174	546.4	400.4
4804367	4804868	501	522.9	406.1
4805062	4805193	131	525.2	407.0
4805214	4805666	452	535.6	394.9
4805707	4805820	113	389.0	352.7
4805845	4806096	251	469.8	314.5
4806150	4806319	169	652.9	306.0
4806344	4806489	145	727.1	313.4
4806547	4806734	187	293.7	221.3
4806755	4806983	228	331.4	210.0
4807009	4807304	295	245.9	228.9
4807327	4807613	286	308.1	224.0
4807666	4807942	276	406.4	477.3
4807976	4808190	214	353.2	486.1
4808214	4808410	196	282.8	470.7
4808433	4808596	163	317.6	467.8
4808642	4808825	183	461.1	428.5
4808848	4809050	202	511.1	417.3
4809107	4809362	255	190.0	362.2
4809423	4809633	210	428.0	303.2
4809674	4809796	122	519.8	337.9
4809821	4810098	277	553.0	351.3
4810131	4810310	179	410.0	371.7
4810335	4810551	216	465.1	366.6
4810587	4810831	244	539.5	352.5
4810902	4811020	118	166.7	572.2
4811060	4811348	288	115.9	611.4
4811398	4811757	359	114.1	534.5
4811972	4812078	106	99.4	525.4
4812105	4812955	850	95.5	539.9
4812987	4813555	568	114.7	533.9
4813587	4813746	159	99.3	526.5
4813754	4814064	310	104.1	525.5
4814133	4814240	107	506.0	426.0
4814261	4814353	92	540.8	402.4
4814533	4814722	189	553.6	388.0
