start_ms	end_ms	length_ms	x	y
264555	265003	448	475.9	372.0
265022	266249	1227	499.0	361.8
266298	266460	162	432.5	590.7
266490	266694	204	501.7	637.2
266752	267103	351	404.5	289.8
267158	267564	406	450.7	658.7
267645	267879	234	-46.6	544.0
267952	268193	241	337.7	237.6
268217	268788	571	419.8	284.0
268842	269063	221	417.2	643.6
269086	269675	589	481.3	626.7
269745	270315	570	392.7	283.5
270380	271439	1059	458.1	621.4
271489	271694	205	226.2	390.1
271740	271937	197	108.0	571.1
271953	272655	702	88.1	577.9
272694	272904	210	179.2	665.9
272932	273224	292	82.4	646.3
273241	273608	367	69.5	650.3
273629	274222	593	70.6	576.3
274248	274398	150	72.8	635.2
274419	275020	601	76.8	581.1
275157	275266	109	510.4	359.3
