start_ms	end_ms	length_ms	x	y
867906	868195	289	518.9	395.0
868241	868270	29	510.4	400.6
868295	869088	793	519.2	397.1
869108	869869	761	521.0	398.3
869904	869998	94	465.7	324.4
870052	870329	277	104.4	326.1
870393	870549	156	577.6	317.1
870567	870618	51	580.2	318.0
870704	870841	137	517.3	505.6
870852	870919	67	512.3	474.3
870957	871052	95	501.7	394.3
871095	871286	191	487.3	325.4
871304	871480	176	494.8	272.6
871527	871768	241	764.8	397.1
871807	872044	237	826.5	479.1
872066	872147	81	824.8	391.3
872170	872272	102	767.6	365.9
872311	872462	151	805.2	279.4
872504	872674	170	729.5	297.2
872847	872931	84	137.9	354.1
873006	873135	129	676.0	447.3
873187	873433	246	717.9	457.7
873474	873734	260	768.0	490.1
873755	874081	326	779.7	497.8
874120	874201	81	757.4	457.2
874270	874479	209	101.4	336.3
874511	874579	68	200.4	338.6
874783	875127	344	169.1	322.8
875188	875345	157	153.6	728.3
875369	876385	1016	103.3	716.2
876604	876662	58	473.4	442.9
