start_ms	end_ms	length_ms	x	y
6204564	6204833	269	446.0	368.8
6204856	6204990	134	490.5	370.7
6205209	6205332	123	491.7	375.2
6205343	6206833	1490	518.8	398.3
6206877	6207112	235	274.4	458.1
6207148	6207473	325	99.8	506.1
6207540	6207947	407	875.0	485.5
6207969	6208138	169	812.4	537.5
6208176	6208515	339	961.9	341.8
6208577	6208754	177	416.4	370.9
6208802	6209044	242	137.9	404.6
6209069	6209355	286	64.9	444.4
6209408	6209660	252	564.5	402.0
6209690	6210092	402	685.6	397.8
6210131	6210334	203	749.9	534.8
6210385	6210707	322	420.6	586.4
6210756	6210958	202	480.6	403.5
6210994	6211383	389	590.4	380.2
6211587	6211639	52	418.1	506.5
6211664	6211795	131	323.4	498.3
6211843	6211991	148	385.1	197.3
6212032	6212174	142	603.5	210.2
6212198	6212369	171	693.3	204.7
6212420	6212593	173	194.1	314.4
6212618	6212852	234	131.3	353.7
6212883	6213044	161	156.9	485.1
6213051	6213287	236	162.7	504.1
6213306	6213522	216	197.2	496.3
6213534	6213780	246	179.9	506.6
6213814	6214003	189	145.5	601.5
6214014	6214208	194	153.4	588.6
6214216	6214803	587	135.2	571.3
6214825	6214996	171	133.9	614.4
6215008	6215718	710	133.4	569.2
6215769	6215915	146	547.2	375.1
6215933	6216171	238	512.8	361.4
