start_ms	end_ms	length_ms	x	y
833404	834175	771	533.7	405.9
834556	836163	1607	526.7	457.4
836235	836430	195	212.9	748.7
836484	836649	165	386.5	525.1
836683	836850	167	527.6	419.4
836863	837129	266	530.9	394.3
837142	837429	287	549.2	380.5
837495	837647	152	1059.5	390.1
837699	837806	107	617.2	376.3
837831	838371	540	557.7	375.4
838404	838586	182	491.8	269.1
838628	839686	1058	314.8	214.0
839724	840348	624	506.4	249.4
840381	840518	137	594.5	363.4
840559	840705	146	788.1	545.1
840742	841206	464	573.8	537.4
841232	841556	324	492.5	595.5
841599	841739	140	511.1	294.6
841754	842491	737	508.3	270.2
842530	842667	137	330.8	247.8
842681	843281	600	326.1	202.8
843333	843575	242	291.8	590.1
843612	843767	155	114.8	508.5
843786	844147	361	112.4	439.6
844162	844910	748	84.5	419.4
844958	845378	420	483.5	398.1
845414	845897	483	600.7	427.3
845934	846284	350	494.5	435.3
846305	847374	1069	548.1	415.9
847401	847439	38	623.1	448.2
847672	847853	181	569.8	414.3
847876	848054	178	499.9	402.4
848070	848439	369	465.8	400.6
848445	848934	489	452.9	386.7
849108	849358	250	500.3	380.8
849406	849808	402	815.5	363.2
849861	849968	107	1158.8	399.0
850024	850591	567	561.7	359.1
850616	850849	233	473.3	378.3
850859	851846	987	464.5	385.6
851867	852202	335	516.8	378.4
852224	852444	220	571.5	377.6
852461	853281	820	587.5	386.1
853297	853744	447	603.5	389.0
853756	855060	1304	609.1	390.4
