start_ms	end_ms	length_ms	x	y
736706	736804	98	487.8	365.9
736825	736967	142	538.9	405.0
737250	737379	129	906.9	389.9
737472	737640	168	554.0	388.2
737959	738069	110	520.1	368.1
738075	738215	140	511.6	359.8
738241	738502	261	526.1	376.3
738549	738946	397	774.5	370.1
739008	739157	149	554.5	390.9
739188	739354	166	529.8	381.5
739624	739673	49	648.1	420.5
739703	739966	263	517.3	380.6
739992	740073	81	585.8	413.7
740101	740106	5	582.9	392.4
740484	740552	68	556.5	381.2
740991	741078	87	517.5	361.4
741090	741360	270	531.0	377.9
741423	741612	189	874.2	325.7
741657	742133	476	557.6	362.8
742411	742526	115	532.0	372.9
742691	742716	25	184.7	275.4
742789	742978	189	-90.1	588.8
743053	743171	118	481.8	341.2
743206	743498	292	520.3	374.0
743536	743692	156	520.4	378.8
743976	744031	55	536.8	372.3
744042	744329	287	517.5	376.3
744357	744532	175	599.9	384.1
744558	744803	245	508.4	383.0
744833	745001	168	540.6	374.8
745052	745155	103	518.2	377.8
745451	745594	143	528.4	361.2
745615	745737	122	527.9	376.0
745767	745991	224	509.1	372.9
746074	746105	31	540.4	375.7
746448	746544	96	532.4	375.4
931823	932028	205	407.4	349.6
932095	932329	234	202.4	708.2
932406	932473	67	503.5	348.6
932679	932869	190	529.2	382.0
932888	933014	126	505.3	399.7
933235	933295	60	468.0	369.1
933317	933374	57	535.1	386.4
933592	933644	52	279.0	324.5
934372	934579	207	525.2	364.7
934595	934725	130	504.0	376.4
934926	934991	65	203.6	309.6
935561	935805	244	527.6	350.6
935822	936014	192	502.8	365.1
936028	936047	19	532.6	367.5
936317	936378	61	541.2	376.7
936415	936788	373	509.6	381.7
936810	937055	245	523.1	376.8
937291	937807	516	514.4	380.8
937852	938152	300	176.2	375.3
938217	938436	219	755.2	276.8
938494	938756	262	574.1	526.9
938781	938961	180	626.0	476.9
939015	939140	125	443.9	417.2
939184	939369	185	196.9	451.3
939651	939813	162	122.2	392.5
939861	939945	84	381.8	288.5
939996	940218	222	786.0	251.7
940277	940429	152	633.2	600.3
940486	940688	202	409.3	566.8
940729	941031	302	212.3	628.7
941077	941231	154	452.2	626.3
941265	941561	296	383.9	543.2
941587	941732	145	312.3	532.3
941785	941911	126	734.4	483.5
941960	941985	25	932.7	645.6
942107	942442	335	970.3	586.3
942488	942624	136	716.5	582.8
942874	943038	164	692.7	576.2
943113	943262	149	158.0	391.8
943294	943474	180	158.4	285.3
943499	943586	87	229.2	255.1
943855	943913	58	306.9	233.9
943947	944135	188	148.5	299.5
944142	944304	162	154.3	337.8
944324	944572	248	158.6	275.2
944580	946004	1424	147.8	301.0
946334	946411	77	463.1	380.7
