start_ms	end_ms	length_ms	x	y
1048099	1048350	251	565.4	376.5
1048368	1048500	132	511.1	376.6
1048797	1048933	136	511.1	359.9
1048939	1049164	225	493.4	378.5
1049183	1049350	167	550.5	380.9
1049376	1049477	101	479.0	389.0
1049759	1050333	574	496.8	377.9
1050372	1050420	48	627.4	389.4
1050707	1050848	141	507.3	354.1
1050920	1051198	278	645.2	419.9
1051231	1051316	85	496.1	367.0
1051617	1051703	86	497.3	365.5
1051726	1051874	148	533.9	381.1
1051900	1052098	198	505.1	382.5
1052125	1052266	141	597.8	385.5
1052293	1052600	307	503.1	380.1
1052617	1052661	44	526.4	378.6
1052962	1053578	616	511.5	384.5
1053586	1053878	292	519.6	388.0
1053894	1054305	411	505.9	380.9
1054319	1054469	150	526.6	378.9
1054502	1054628	126	590.9	595.9
1054686	1054902	216	313.5	296.9
1054950	1055245	295	478.9	178.7
1055292	1055407	115	206.2	252.8
1055463	1055597	134	737.1	233.7
1055658	1055932	274	285.7	220.4
1055989	1056136	147	656.1	252.6
1056184	1056450	266	236.7	340.5
1056477	1056598	121	196.5	422.5
1056641	1056797	156	501.5	452.2
1056848	1057066	218	620.4	659.7
1057080	1057181	101	619.3	664.8
1057246	1057506	260	987.5	536.4
1057559	1057731	172	924.6	228.4
1057768	1057826	58	770.6	220.8
1058032	1058189	157	842.7	190.3
1058215	1058354	139	755.4	198.3
1058395	1058657	262	989.4	184.2
1058697	1059041	344	798.7	217.0
1059051	1059624	573	827.4	229.8
1059806	1059936	130	190.4	349.2
1060188	1060252	64	156.8	288.5
1060297	1060753	456	160.4	460.1
1060772	1061438	666	131.1	492.4
1061454	1061877	423	131.2	486.0
1061910	1062026	116	133.7	483.3
1062302	1062452	150	569.3	400.3
1062480	1062591	111	437.6	400.7
