start_ms	end_ms	length_ms	x	y
3522880	3523233	353	458.9	359.5
3523258	3523312	54	532.3	354.6
3523432	3523455	23	155.0	-136.7
3523472	3523564	92	129.3	-81.7
3523751	3523863	112	433.3	278.6
3523889	3525680	1791	502.2	364.8
3525733	3525887	154	362.0	263.1
3525945	3526166	221	192.9	602.8
3526232	3526506	274	709.3	411.1
3526763	3527154	391	728.6	389.1
3527211	3527394	183	377.6	300.7
3527418	3527453	35	459.0	294.5
3527660	3527907	247	490.9	274.0
3527969	3528370	401	869.7	302.9
3528430	3528699	269	549.9	301.7
3528741	3528904	163	661.7	350.6
3528965	3529135	170	263.5	305.9
3529204	3529393	189	684.9	445.2
3529449	3529709	260	333.0	319.8
3529872	3530582	710	394.8	308.2
3530627	3530826	199	287.7	433.1
3530880	3530985	105	118.4	604.6
3531000	3531160	160	110.5	650.7
3531183	3531359	176	145.0	565.9
3531387	3531583	196	97.6	758.3
3531593	3532440	847	89.8	746.4
3532689	3532883	194	534.1	335.6
