start_ms	end_ms	length_ms	x	y
3678781	3678989	208	459.0	363.3
3679014	3679511	497	504.9	369.6
3679657	3681255	1598	494.1	377.2
3681281	3681460	179	549.3	313.4
3681508	3681760	252	828.7	210.3
3681767	3681931	164	822.4	189.8
3681987	3682222	235	465.2	224.1
3682248	3682461	213	532.7	234.8
3682613	3682780	167	482.6	341.6
3682835	3683066	231	838.7	239.0
3683121	3683341	220	563.8	236.0
3683408	3683620	212	244.8	384.5
3683651	3683793	142	341.1	376.0
3683848	3684016	168	138.6	133.7
3684030	3684375	345	162.9	134.7
3684443	3684734	291	737.8	163.9
3684913	3685040	127	675.7	212.5
3685075	3685271	196	805.7	194.2
3685303	3685551	248	722.8	106.9
3685610	3685849	239	281.6	337.2
3685923	3686230	307	853.1	579.5
3686284	3686412	128	430.4	434.8
3686457	3686592	135	245.1	264.9
3686618	3686845	227	161.2	280.7
3686898	3687143	245	530.1	143.6
3687179	3687364	185	623.5	163.3
3687429	3687658	229	130.7	354.3
3687717	3687936	219	551.9	162.5
3687996	3688188	192	128.9	356.6
3688206	3688488	282	110.0	394.5
3688496	3688937	441	97.4	412.9
3688949	3689322	373	116.2	409.9
3689377	3689506	129	511.4	356.1
3689517	3689760	243	501.7	376.7
3689911	3690117	206	402.8	344.0
3690133	3690405	272	441.4	356.7
3690431	3690807	376	530.8	375.6
3690835	3691155	320	427.7	385.1
3691184	3691687	503	537.8	390.3
