start_ms	end_ms	length_ms	x	y
1119252	1119813	561	523.8	372.8
1120401	1120487	86	476.9	206.1
1120522	1120747	225	544.6	346.4
1120765	1121631	866	546.9	377.3
1121655	1122150	495	526.0	386.0
1122172	1122482	310	552.2	380.1
1122509	1122927	418	533.2	300.1
1122965	1123089	124	593.9	363.5
1123138	1123393	255	175.9	360.9
1123405	1123719	314	199.9	335.7
1123752	1124022	270	264.3	331.9
1124053	1124400	347	199.4	318.5
1124427	1124637	210	177.4	304.1
1124725	1124980	255	340.7	386.4
1125050	1125211	161	124.0	351.1
1125271	1125503	232	116.9	333.7
1125533	1125744	211	350.7	355.2
1125777	1125948	171	315.3	348.6
1126013	1126236	223	660.5	353.3
1126298	1126508	210	906.0	366.4
1126554	1126920	366	600.4	389.0
1126969	1127615	646	518.5	328.0
1127674	1127750	76	181.1	273.3
1127782	1128071	289	179.3	225.3
1128100	1128626	526	127.6	200.2
1128663	1128847	184	285.6	210.7
1128905	1129236	331	129.5	195.9
1129482	1129660	178	490.4	336.7
1129683	1129925	242	515.8	376.7
1129959	1130567	608	453.2	386.9
1130597	1130873	276	526.4	382.7
1131064	1131841	777	475.3	380.7
1131872	1132469	597	460.1	365.9
1132494	1132618	124	493.3	354.6
1132812	1133475	663	472.1	382.8
1133494	1134293	799	495.2	394.9
1134330	1134547	217	552.9	403.2
1134577	1134737	160	604.0	398.4
1134858	1134894	36	576.8	369.0
1134903	1135373	470	574.8	396.9
1135405	1135669	264	487.8	403.2
1135687	1136285	598	460.6	390.2
1136301	1136595	294	482.6	384.3
