start_ms	end_ms	length_ms	x	y
899248	899621	373	467.6	402.2
899634	899755	121	486.1	395.3
899912	900032	120	504.5	375.8
900042	900788	746	484.5	384.8
900971	901516	545	496.9	394.0
901567	901738	171	477.5	534.9
901776	902131	355	387.7	559.3
902198	902345	147	442.1	293.7
902365	902537	172	429.8	257.3
902552	902904	352	397.9	244.4
902921	903244	323	373.9	237.5
903281	903522	241	486.4	304.1
903574	904034	460	385.1	306.7
904089	904311	222	609.4	312.5
904339	904491	152	700.5	320.6
904512	904783	271	760.8	309.4
904819	905280	461	686.7	358.4
905337	905574	237	475.2	367.4
905625	906062	437	409.4	364.3
906112	906373	261	521.3	365.0
906421	906601	180	637.9	368.5
906679	906817	138	225.3	321.5
906860	907009	149	115.0	421.5
907025	907206	181	119.5	451.9
907218	907447	229	133.9	454.5
907471	908588	1117	87.6	454.4
