start_ms	end_ms	length_ms	x	y
367026	367174	148	538.5	349.2
367195	367951	756	505.0	378.5
367958	368505	547	494.6	374.6
368807	368863	56	874.3	353.9
368884	368928	44	871.7	351.2
368984	369143	159	375.7	383.9
369188	369650	462	147.0	434.5
369719	369923	204	676.2	242.6
369953	370123	170	560.8	230.5
370412	370503	91	768.7	374.7
370574	370596	22	430.3	395.0
370699	370721	22	433.1	407.4
370798	370896	98	576.7	468.9
370924	371068	144	578.7	473.9
371117	371262	145	473.8	608.4
371318	371594	276	454.4	633.8
371661	371809	148	967.1	365.3
371829	371963	134	963.2	413.7
372022	372358	336	863.2	157.2
372406	372560	154	770.1	242.6
372733	372767	34	878.1	65.3
372810	372887	77	878.5	73.4
372954	373167	213	384.0	214.9
373189	373260	71	421.2	241.6
373316	373631	315	122.5	296.9
373654	373888	234	162.9	249.7
373941	374088	147	121.9	497.2
374203	374377	174	158.0	242.2
374401	374673	272	267.5	195.2
374720	375099	379	134.2	236.0
375115	375389	274	110.6	217.3
375402	375711	309	96.6	226.0
376016	376180	164	111.9	292.1
376190	376371	181	98.9	314.8
376398	377285	887	106.0	233.0
377325	377598	273	278.6	175.2
377911	377971	60	553.3	371.6
377989	378165	176	519.3	342.8
378189	378456	267	465.7	352.0
378474	378922	448	441.1	366.6
379180	379326	146	555.4	361.3
379352	379548	196	478.4	359.0
379569	380174	605	434.9	354.5
380204	380449	245	530.7	352.5
380714	380831	117	510.7	357.3
380849	380965	116	476.9	341.1
380994	381049	55	484.8	351.8
