start_ms	end_ms	length_ms	x	y
701112	702004	892	516.3	369.1
702018	702276	258	504.5	350.4
702547	702792	245	475.2	350.4
702810	703149	339	501.1	346.4
703162	704089	927	497.0	368.0
704301	704470	169	476.7	371.1
704516	704663	147	799.2	369.7
704697	704938	241	821.4	233.0
704956	704997	41	850.6	216.3
705018	705213	195	851.9	218.1
705276	705700	424	95.5	330.2
705725	705879	154	133.2	295.8
705926	706161	235	214.7	585.3
706205	706362	157	285.3	664.8
706422	706568	146	841.2	658.7
706607	706664	57	956.5	611.7
706688	706872	184	960.2	622.5
706904	706978	74	964.6	628.1
707040	707132	92	749.8	537.1
707347	707462	115	761.1	534.0
707506	707685	179	988.0	596.9
707720	707843	123	987.1	607.8
707941	708171	230	837.0	228.7
708190	708253	63	823.5	182.1
708278	708418	140	819.2	75.0
708477	708713	236	112.0	112.5
708922	708969	47	518.6	265.3
709026	709083	57	853.9	117.6
709115	709185	70	851.5	118.2
709210	709435	225	817.1	23.5
709492	709718	226	131.5	339.6
709759	709950	191	136.4	641.9
709972	710690	718	118.5	656.4
710739	710897	158	505.8	391.4
