start_ms	end_ms	length_ms	x	y
1838918	1839293	375	450.8	374.9
1839317	1839733	416	503.5	376.7
1839902	1840001	99	516.1	369.3
1840012	1840213	201	511.8	378.6
1840462	1840816	354	511.1	375.7
1840835	1841188	353	506.7	377.5
1841207	1841552	345	505.0	374.3
1841572	1841875	303	503.8	372.3
1841929	1842015	86	195.6	309.5
1842073	1842233	160	596.5	346.5
1842252	1842581	329	585.3	365.2
1842608	1842763	155	526.6	389.4
1842786	1842915	129	570.0	368.3
1842977	1843145	168	255.9	528.3
1843174	1843367	193	88.0	432.2
1843395	1843537	142	9.4	396.1
1843557	1843613	56	19.2	345.7
1843668	1843859	191	57.4	657.3
1843926	1844066	140	566.6	396.0
1844087	1844137	50	588.5	373.9
1844337	1844450	113	622.5	341.0
1844466	1844620	154	608.6	356.2
1844667	1844837	170	922.1	212.7
1844856	1845335	479	916.0	155.5
1845349	1845597	248	897.5	179.0
1845808	1845934	126	808.3	281.3
1845981	1846597	616	579.7	378.5
1846664	1847278	614	217.1	536.3
1847305	1847485	180	153.9	450.4
1847510	1847910	400	111.0	452.3
1847940	1848484	544	63.3	384.4
1848656	1849031	375	52.6	375.4
1849092	1849237	145	464.6	394.6
1849250	1849425	175	448.9	386.1
1849455	1849578	123	544.8	382.6
