start_ms	end_ms	length_ms	x	y
3570152	3570438	286	472.0	378.5
3570453	3570646	193	484.8	366.1
3570856	3571144	288	521.5	377.0
3571540	3572131	591	523.1	373.0
3572439	3572703	264	482.0	369.2
3572724	3573162	438	528.0	390.8
3573195	3573479	284	471.2	362.0
3573501	3573952	451	519.1	399.9
3574196	3574341	145	464.1	305.0
3574387	3574520	133	275.0	215.3
3574553	3574928	375	167.9	173.9
3574965	3575438	473	359.5	159.0
3575474	3575766	292	364.0	291.2
3575823	3576078	255	318.2	582.8
3576125	3576462	337	378.3	583.3
3576489	3576712	223	363.1	480.6
3576747	3577067	320	344.8	358.8
3577087	3577788	701	344.2	308.8
3577816	3578031	215	436.6	290.7
3578087	3578423	336	154.6	307.0
3578466	3578752	286	373.6	312.9
3578798	3579080	282	580.8	338.1
3579095	3579324	229	552.6	325.9
3579583	3580229	646	149.3	282.1
3580255	3580538	283	218.9	250.5
3580566	3580795	229	125.8	279.6
3580823	3581097	274	215.0	248.3
3581126	3581698	572	146.5	260.6
3581724	3582147	423	234.3	251.7
