start_ms	end_ms	length_ms	x	y
3457014	3457541	527	538.9	377.6
3457559	3458483	924	507.5	356.9
3458492	3458799	307	487.7	350.0
3458850	3458987	137	798.2	207.6
3459006	3459191	185	841.7	163.0
3459254	3459499	245	245.6	254.5
3459513	3460039	526	224.1	266.1
3460045	3460584	539	218.9	244.7
3460652	3460852	200	819.4	162.6
3460864	3461412	548	845.9	142.2
3461432	3461780	348	828.0	97.0
3461850	3462036	186	247.4	222.9
3462049	3464066	2017	224.0	243.7
3464111	3464325	214	146.1	470.0
3464350	3464528	178	123.2	588.6
3464543	3465231	688	110.8	619.3
3465284	3465491	207	458.3	412.6
